time,ENV.pressure.Pa,ENV.temperature.K,PHOT.O2_1.s-1,PHOT.O3_1.s-1,PHOT.O3_2.s-1
145350.0,6152.049805,206.6374207,3.44E-15,9.48E-06,0.000434393
145500.0,6152.049805,206.6374207,3.54E-15,9.79E-06,0.000436635
145650.0,6152.049805,206.6374207,3.65E-15,1.01E-05,0.000438863
145800.0,6152.049805,206.6374207,3.77E-15,1.04E-05,0.000441075
145950.0,6152.049805,206.6374207,3.89E-15,1.07E-05,0.000443274
146100.0,6152.049805,206.6374207,4.02E-15,1.11E-05,0.000445458
146250.0,6152.049805,206.6374207,4.15E-15,1.14E-05,0.000447629
146400.0,6152.049805,206.6374207,4.29E-15,1.17E-05,0.000449787
146550.0,6152.049805,206.6374207,4.44E-15,1.21E-05,0.000451933
146700.0,6152.049805,206.6374207,4.60E-15,1.24E-05,0.000454067
146850.0,6152.049805,206.6374207,4.76E-15,1.28E-05,0.000456188
147000.0,6152.049805,206.6374207,4.94E-15,1.31E-05,0.000458299
147150.0,6152.049805,206.6374207,5.12E-15,1.35E-05,0.000460398
147300.0,6152.049805,206.6374207,5.32E-15,1.38E-05,0.000462486
147450.0,6152.049805,206.6374207,5.53E-15,1.42E-05,0.000464564
147600.0,6152.049805,206.6374207,5.75E-15,1.46E-05,0.000466632
147750.0,6152.049805,206.6374207,5.90E-15,1.48E-05,0.000467918
147900.0,6152.049805,206.6374207,6.06E-15,1.50E-05,0.000469199
148050.0,6152.049805,206.6374207,6.23E-15,1.53E-05,0.000470475
148200.0,6152.049805,206.6374207,6.40E-15,1.55E-05,0.000471746
148350.0,6152.049805,206.6374207,6.58E-15,1.58E-05,0.000473012
148500.0,6152.049805,206.6374207,6.77E-15,1.60E-05,0.000474273
148650.0,6152.049805,206.6374207,6.96E-15,1.63E-05,0.000475529
148800.0,6152.049805,206.6374207,7.17E-15,1.65E-05,0.00047678
148950.0,6152.049805,206.6374207,7.38E-15,1.68E-05,0.000478026
149100.0,6152.049805,206.6374207,7.61E-15,1.70E-05,0.000479268
149250.0,6152.049805,206.6374207,7.84E-15,1.73E-05,0.000480505
149400.0,6152.049805,206.6374207,8.08E-15,1.75E-05,0.000481737
149550.0,6152.049805,206.6374207,8.34E-15,1.78E-05,0.000482965
149700.0,6152.049805,206.6374207,8.60E-15,1.80E-05,0.000484189
149850.0,6152.049805,206.6374207,8.88E-15,1.83E-05,0.000485408
150000.0,6152.049805,206.6374207,9.17E-15,1.85E-05,0.000486622
150150.0,6152.049805,206.6374207,9.47E-15,1.88E-05,0.000487832
150300.0,6152.049805,206.6374207,9.78E-15,1.90E-05,0.000489038
150450.0,6152.049805,206.6374207,1.01E-14,1.93E-05,0.00049024
150600.0,6152.049805,206.6374207,1.05E-14,1.96E-05,0.000491437
150750.0,6152.049805,206.6374207,1.08E-14,1.98E-05,0.00049263
150900.0,6152.049805,206.6374207,1.12E-14,2.01E-05,0.000493819
151050.0,6152.049805,206.6374207,1.16E-14,2.04E-05,0.000495004
151200.0,6152.049805,206.6374207,1.20E-14,2.06E-05,0.000496185
151350.0,6152.049805,206.6374207,1.21E-14,2.07E-05,0.000496571
151500.0,6152.049805,206.6374207,1.23E-14,2.08E-05,0.000496955
151650.0,6152.049805,206.6374207,1.24E-14,2.09E-05,0.00049734
151800.0,6152.049805,206.6374207,1.26E-14,2.10E-05,0.000497723
151950.0,6152.049805,206.6374207,1.27E-14,2.11E-05,0.000498106
152100.0,6152.049805,206.6374207,1.29E-14,2.12E-05,0.000498489
152250.0,6152.049805,206.6374207,1.30E-14,2.13E-05,0.000498871
152400.0,6152.049805,206.6374207,1.32E-14,2.14E-05,0.000499252
152550.0,6152.049805,206.6374207,1.33E-14,2.15E-05,0.000499632
152700.0,6152.049805,206.6374207,1.35E-14,2.15E-05,0.000500012
152850.0,6152.049805,206.6374207,1.37E-14,2.16E-05,0.000500392
153000.0,6152.049805,206.6374207,1.38E-14,2.17E-05,0.00050077
153150.0,6152.049805,206.6374207,1.40E-14,2.18E-05,0.000501148
153300.0,6152.049805,206.6374207,1.42E-14,2.19E-05,0.000501526
153450.0,6152.049805,206.6374207,1.44E-14,2.20E-05,0.000501903
153600.0,6152.049805,206.6374207,1.45E-14,2.21E-05,0.000502279
153750.0,6152.049805,206.6374207,1.47E-14,2.22E-05,0.000502655
153900.0,6152.049805,206.6374207,1.49E-14,2.23E-05,0.00050303
154050.0,6152.049805,206.6374207,1.51E-14,2.24E-05,0.000503404
154200.0,6152.049805,206.6374207,1.53E-14,2.25E-05,0.000503778
154350.0,6152.049805,206.6374207,1.55E-14,2.26E-05,0.000504151
154500.0,6152.049805,206.6374207,1.57E-14,2.27E-05,0.000504524
154650.0,6152.049805,206.6374207,1.58E-14,2.28E-05,0.000504896
154800.0,6152.049805,206.6374207,1.60E-14,2.29E-05,0.000505267
154950.0,6152.049805,206.6374207,1.58E-14,2.28E-05,0.000504824
155100.0,6152.049805,206.6374207,1.56E-14,2.27E-05,0.000504381
155250.0,6152.049805,206.6374207,1.54E-14,2.26E-05,0.000503937
155400.0,6152.049805,206.6374207,1.53E-14,2.25E-05,0.000503494
155550.0,6152.049805,206.6374207,1.51E-14,2.24E-05,0.00050305
155700.0,6152.049805,206.6374207,1.49E-14,2.23E-05,0.000502605
155850.0,6152.049805,206.6374207,1.47E-14,2.22E-05,0.000502161
156000.0,6152.049805,206.6374207,1.45E-14,2.21E-05,0.000501716
156150.0,6152.049805,206.6374207,1.43E-14,2.20E-05,0.000501271
156300.0,6152.049805,206.6374207,1.42E-14,2.19E-05,0.000500826
156450.0,6152.049805,206.6374207,1.40E-14,2.18E-05,0.00050038
156600.0,6152.049805,206.6374207,1.38E-14,2.17E-05,0.000499935
156750.0,6152.049805,206.6374207,1.36E-14,2.17E-05,0.000499489
156900.0,6152.049805,206.6374207,1.35E-14,2.16E-05,0.000499042
157050.0,6152.049805,206.6374207,1.33E-14,2.15E-05,0.000498596
157200.0,6152.049805,206.6374207,1.31E-14,2.14E-05,0.000498149
157350.0,6152.049805,206.6374207,1.30E-14,2.13E-05,0.000497702
157500.0,6152.049805,206.6374207,1.28E-14,2.12E-05,0.000497255
157650.0,6152.049805,206.6374207,1.27E-14,2.11E-05,0.000496807
157800.0,6152.049805,206.6374207,1.25E-14,2.10E-05,0.000496359
157950.0,6152.049805,206.6374207,1.23E-14,2.09E-05,0.000495911
158100.0,6152.049805,206.6374207,1.22E-14,2.08E-05,0.000495463
158250.0,6152.049805,206.6374207,1.20E-14,2.07E-05,0.000495014
158400.0,6152.049805,206.6374207,1.19E-14,2.06E-05,0.000494566
158550.0,6152.049805,206.6374207,1.15E-14,2.04E-05,0.000493269
158700.0,6152.049805,206.6374207,1.11E-14,2.01E-05,0.00049197
158850.0,6152.049805,206.6374207,1.07E-14,1.98E-05,0.000490669
159000.0,6152.049805,206.6374207,1.04E-14,1.96E-05,0.000489367
159150.0,6152.049805,206.6374207,1.00E-14,1.93E-05,0.000488062
159300.0,6152.049805,206.6374207,9.72E-15,1.91E-05,0.000486754
159450.0,6152.049805,206.6374207,9.40E-15,1.88E-05,0.000485445
159600.0,6152.049805,206.6374207,9.10E-15,1.85E-05,0.000484133
159750.0,6152.049805,206.6374207,8.81E-15,1.83E-05,0.000482819
159900.0,6152.049805,206.6374207,8.54E-15,1.80E-05,0.000481503
160050.0,6152.049805,206.6374207,8.27E-15,1.78E-05,0.000480184
160200.0,6152.049805,206.6374207,8.02E-15,1.75E-05,0.000478862
160350.0,6152.049805,206.6374207,7.78E-15,1.73E-05,0.000477539
160500.0,6152.049805,206.6374207,7.54E-15,1.70E-05,0.000476212
160650.0,6152.049805,206.6374207,7.32E-15,1.68E-05,0.000474883
160800.0,6152.049805,206.6374207,7.11E-15,1.65E-05,0.000473551
160950.0,6152.049805,206.6374207,6.90E-15,1.63E-05,0.000472217
161100.0,6152.049805,206.6374207,6.71E-15,1.60E-05,0.00047088
161250.0,6152.049805,206.6374207,6.52E-15,1.58E-05,0.00046954
161400.0,6152.049805,206.6374207,6.34E-15,1.55E-05,0.000468197
161550.0,6152.049805,206.6374207,6.17E-15,1.53E-05,0.000466851
161700.0,6152.049805,206.6374207,6.00E-15,1.51E-05,0.000465502
161850.0,6152.049805,206.6374207,5.84E-15,1.48E-05,0.00046415
162000.0,6152.049805,206.6374207,5.69E-15,1.46E-05,0.000462795
162150.0,6152.049805,206.6374207,5.47E-15,1.42E-05,0.000460599
162300.0,6152.049805,206.6374207,5.26E-15,1.38E-05,0.000458399
162450.0,6152.049805,206.6374207,5.07E-15,1.35E-05,0.000456193
162600.0,6152.049805,206.6374207,4.89E-15,1.31E-05,0.000453983
162750.0,6152.049805,206.6374207,4.71E-15,1.28E-05,0.000451767
162900.0,6152.049805,206.6374207,4.55E-15,1.24E-05,0.000449546
163050.0,6152.049805,206.6374207,4.39E-15,1.21E-05,0.000447318
163200.0,6152.049805,206.6374207,4.25E-15,1.18E-05,0.000445084
163350.0,6152.049805,206.6374207,4.11E-15,1.14E-05,0.000442843
163500.0,6152.049805,206.6374207,3.98E-15,1.11E-05,0.000440595
163650.0,6152.049805,206.6374207,3.85E-15,1.08E-05,0.000438339
163800.0,6152.049805,206.6374207,3.73E-15,1.04E-05,0.000436075
163950.0,6152.049805,206.6374207,3.62E-15,1.01E-05,0.000433802
164100.0,6152.049805,206.6374207,3.51E-15,9.79E-06,0.00043152
164250.0,6152.049805,206.6374207,3.40E-15,9.48E-06,0.000429228
164400.0,6152.049805,206.6374207,3.30E-15,9.17E-06,0.000426927
164550.0,6152.049805,206.6374207,3.20E-15,8.87E-06,0.000424614
164700.0,6152.049805,206.6374207,3.11E-15,8.57E-06,0.00042229
164850.0,6152.049805,206.6374207,3.02E-15,8.28E-06,0.000419954
165000.0,6152.049805,206.6374207,2.93E-15,7.99E-06,0.000417605
165150.0,6152.049805,206.6374207,2.85E-15,7.71E-06,0.000415243
165300.0,6152.049805,206.6374207,2.76E-15,7.43E-06,0.000412866
165450.0,6152.049805,206.6374207,2.68E-15,7.16E-06,0.000410474
165600.0,6152.049805,206.6374207,2.61E-15,6.89E-06,0.000408066
165750.0,6152.049805,206.6374207,2.51E-15,6.56E-06,0.000404423
165900.0,6152.049805,206.6374207,2.42E-15,6.24E-06,0.000400786
166050.0,6152.049805,206.6374207,2.33E-15,5.92E-06,0.000397152
166200.0,6152.049805,206.6374207,2.25E-15,5.62E-06,0.000393519
166350.0,6152.049805,206.6374207,2.17E-15,5.32E-06,0.000389884
166500.0,6152.049805,206.6374207,2.09E-15,5.03E-06,0.000386244
166650.0,6152.049805,206.6374207,2.01E-15,4.75E-06,0.000382595
166800.0,6152.049805,206.6374207,1.93E-15,4.49E-06,0.000378933
166950.0,6152.049805,206.6374207,1.86E-15,4.23E-06,0.000375255
167100.0,6152.049805,206.6374207,1.79E-15,3.98E-06,0.000371556
167250.0,6152.049805,206.6374207,1.72E-15,3.74E-06,0.000367831
167400.0,6152.049805,206.6374207,1.65E-15,3.51E-06,0.000364074
167550.0,6152.049805,206.6374207,1.59E-15,3.29E-06,0.000360279
167700.0,6152.049805,206.6374207,1.52E-15,3.08E-06,0.000356438
167850.0,6152.049805,206.6374207,1.46E-15,2.88E-06,0.000352546
168000.0,6152.049805,206.6374207,1.40E-15,2.68E-06,0.000348591
168150.0,6152.049805,206.6374207,1.34E-15,2.50E-06,0.000344566
168300.0,6152.049805,206.6374207,1.28E-15,2.33E-06,0.000340459
168450.0,6152.049805,206.6374207,1.23E-15,2.16E-06,0.000336257
168600.0,6152.049805,206.6374207,1.17E-15,2.01E-06,0.000331946
168750.0,6152.049805,206.6374207,1.12E-15,1.86E-06,0.000327512
168900.0,6152.049805,206.6374207,1.06E-15,1.72E-06,0.000322934
169050.0,6152.049805,206.6374207,1.01E-15,1.58E-06,0.000318194
169200.0,6152.049805,206.6374207,9.62E-16,1.46E-06,0.000313266
169350.0,6152.049805,206.6374207,9.06E-16,1.33E-06,0.000309025
169500.0,6152.049805,206.6374207,8.51E-16,1.20E-06,0.000304142
169650.0,6152.049805,206.6374207,7.97E-16,1.08E-06,0.000298575
169800.0,6152.049805,206.6374207,7.44E-16,9.72E-07,0.000292273
169950.0,6152.049805,206.6374207,6.92E-16,8.66E-07,0.000285176
170100.0,6152.049805,206.6374207,6.40E-16,7.67E-07,0.000277219
170250.0,6152.049805,206.6374207,5.90E-16,6.72E-07,0.000268325
170400.0,6152.049805,206.6374207,5.40E-16,5.83E-07,0.000258416
170550.0,6152.049805,206.6374207,4.92E-16,5.00E-07,0.000247409
170700.0,6152.049805,206.6374207,4.43E-16,4.22E-07,0.000235235
170850.0,6152.049805,206.6374207,3.96E-16,3.50E-07,0.000221853
171000.0,6152.049805,206.6374207,3.52E-16,2.84E-07,0.000207282
171150.0,6152.049805,206.6374207,3.08E-16,2.27E-07,0.000191641
171300.0,6152.049805,206.6374207,2.67E-16,1.78E-07,0.000175189
171450.0,6152.049805,206.6374207,2.18E-16,1.28E-07,0.000158499
171600.0,6152.049805,206.6374207,1.80E-16,9.44E-08,0.000141717
171750.0,6152.049805,206.6374207,1.46E-16,7.12E-08,0.000128348
171900.0,6152.049805,206.6374207,1.17E-16,5.16E-08,0.000117267
172050.0,6152.049805,206.6374207,9.47E-17,3.91E-08,0.000102465
172200.0,6152.049805,206.6374207,7.01E-17,2.91E-08,8.29E-05
172350.0,6152.049805,206.6374207,5.25E-17,2.13E-08,6.40E-05
172500.0,6152.049805,206.6374207,3.92E-17,1.50E-08,4.31E-05
172650.0,6152.049805,206.6374207,3.20E-17,1.02E-08,2.44E-05
172800.0,6152.049805,206.6374207,2.42E-17,6.61E-09,1.15E-05
172950.0,6152.049805,206.6374207,2.30E-18,3.93E-09,2.04E-07
173100.0,6152.049805,206.6374207,1.20E-18,2.16E-09,1.11E-07
173250.0,6152.049805,206.6374207,6.03E-19,1.13E-09,5.80E-08
173400.0,6152.049805,206.6374207,2.70E-19,5.48E-10,2.84E-08
173550.0,6152.049805,206.6374207,1.09E-19,2.45E-10,1.37E-08
173700.0,6152.049805,206.6374207,4.00E-20,9.96E-11,6.19E-09
173850.0,6152.049805,206.6374207,1.38E-20,3.71E-11,2.60E-09
174000.0,6152.049805,206.6374207,5.11E-21,1.22E-11,1.03E-09
174150.0,6152.049805,206.6374207,2.33E-21,3.79E-12,3.42E-10
174300.0,6152.049805,206.6374207,1.18E-21,1.27E-12,1.12E-10
174450.0,6152.049805,206.6374207,5.65E-22,5.19E-13,3.37E-11
174600.0,6152.049805,206.6374207,1.90E-22,2.29E-13,8.65E-12
174750.0,6152.049805,206.6374207,2.65E-23,8.82E-14,2.50E-12
174900.0,6152.049805,206.6374207,1.63E-25,2.00E-14,7.50E-13
175050.0,6152.049805,206.6374207,4.18E-34,2.42E-15,2.66E-13
175200.0,6152.049805,206.6374207,1.59E-66,1.66E-16,7.13E-14
175350.0,6152.049805,206.6374207,0,7.20E-19,1.35E-14
175500.0,6152.049805,206.6374207,0,1.06E-33,5.11E-23
175650.0,6152.049805,206.6374207,0,0,0
175800.0,6152.049805,206.6374207,0,0,0
175950.0,6152.049805,206.6374207,0,0,0
176100.0,6152.049805,206.6374207,0,0,0
176250.0,6152.049805,206.6374207,0,0,0
176400.0,6152.049805,206.6374207,0,0,0
176550.0,6152.049805,206.6374207,0,0,0
176700.0,6152.049805,206.6374207,0,0,0
176850.0,6152.049805,206.6374207,0,0,0
177000.0,6152.049805,206.6374207,0,0,0
177150.0,6152.049805,206.6374207,0,0,0
177300.0,6152.049805,206.6374207,0,0,0
177450.0,6152.049805,206.6374207,0,0,0
177600.0,6152.049805,206.6374207,0,0,0
177750.0,6152.049805,206.6374207,0,0,0
177900.0,6152.049805,206.6374207,0,0,0
178050.0,6152.049805,206.6374207,0,0,0
178200.0,6152.049805,206.6374207,0,0,0
178350.0,6152.049805,206.6374207,0,0,0
178500.0,6152.049805,206.6374207,0,0,0
178650.0,6152.049805,206.6374207,0,0,0
178800.0,6152.049805,206.6374207,0,0,0
178950.0,6152.049805,206.6374207,0,0,0
179100.0,6152.049805,206.6374207,0,0,0
179250.0,6152.049805,206.6374207,0,0,0
179400.0,6152.049805,206.6374207,0,0,0
179550.0,6152.049805,206.6374207,0,0,0
179700.0,6152.049805,206.6374207,0,0,0
179850.0,6152.049805,206.6374207,0,0,0
180000.0,6152.049805,206.6374207,0,0,0
180150.0,6152.049805,206.6374207,0,0,0
180300.0,6152.049805,206.6374207,0,0,0
180450.0,6152.049805,206.6374207,0,0,0
180600.0,6152.049805,206.6374207,0,0,0
180750.0,6152.049805,206.6374207,0,0,0
180900.0,6152.049805,206.6374207,0,0,0
181050.0,6152.049805,206.6374207,0,0,0
181200.0,6152.049805,206.6374207,0,0,0
181350.0,6152.049805,206.6374207,0,0,0
181500.0,6152.049805,206.6374207,0,0,0
181650.0,6152.049805,206.6374207,0,0,0
181800.0,6152.049805,206.6374207,0,0,0
181950.0,6152.049805,206.6374207,0,0,0
182100.0,6152.049805,206.6374207,0,0,0
182250.0,6152.049805,206.6374207,0,0,0
182400.0,6152.049805,206.6374207,0,0,0
182550.0,6152.049805,206.6374207,0,0,0
182700.0,6152.049805,206.6374207,0,0,0
182850.0,6152.049805,206.6374207,0,0,0
183000.0,6152.049805,206.6374207,0,0,0
183150.0,6152.049805,206.6374207,0,0,0
183300.0,6152.049805,206.6374207,0,0,0
183450.0,6152.049805,206.6374207,0,0,0
183600.0,6152.049805,206.6374207,0,0,0
183750.0,6152.049805,206.6374207,0,0,0
183900.0,6152.049805,206.6374207,0,0,0
184050.0,6152.049805,206.6374207,0,0,0
184200.0,6152.049805,206.6374207,0,0,0
184350.0,6152.049805,206.6374207,0,0,0
184500.0,6152.049805,206.6374207,0,0,0
184650.0,6152.049805,206.6374207,0,0,0
184800.0,6152.049805,206.6374207,0,0,0
184950.0,6152.049805,206.6374207,0,0,0
185100.0,6152.049805,206.6374207,0,0,0
185250.0,6152.049805,206.6374207,0,0,0
185400.0,6152.049805,206.6374207,0,0,0
185550.0,6152.049805,206.6374207,0,0,0
185700.0,6152.049805,206.6374207,0,0,0
185850.0,6152.049805,206.6374207,0,0,0
186000.0,6152.049805,206.6374207,0,0,0
186150.0,6152.049805,206.6374207,0,0,0
186300.0,6152.049805,206.6374207,0,0,0
186450.0,6152.049805,206.6374207,0,0,0
186600.0,6152.049805,206.6374207,0,0,0
186750.0,6152.049805,206.6374207,0,0,0
186900.0,6152.049805,206.6374207,0,0,0
187050.0,6152.049805,206.6374207,0,0,0
187200.0,6152.049805,206.6374207,0,0,0
187350.0,6152.049805,206.6374207,0,0,0
187500.0,6152.049805,206.6374207,0,0,0
187650.0,6152.049805,206.6374207,0,0,0
187800.0,6152.049805,206.6374207,0,0,0
187950.0,6152.049805,206.6374207,0,0,0
188100.0,6152.049805,206.6374207,0,0,0
188250.0,6152.049805,206.6374207,0,0,0
188400.0,6152.049805,206.6374207,0,0,0
188550.0,6152.049805,206.6374207,0,0,0
188700.0,6152.049805,206.6374207,0,0,0
188850.0,6152.049805,206.6374207,0,0,0
189000.0,6152.049805,206.6374207,0,0,0
189150.0,6152.049805,206.6374207,0,0,0
189300.0,6152.049805,206.6374207,0,0,0
189450.0,6152.049805,206.6374207,0,0,0
189600.0,6152.049805,206.6374207,0,0,0
189750.0,6152.049805,206.6374207,0,0,0
189900.0,6152.049805,206.6374207,0,0,0
190050.0,6152.049805,206.6374207,0,0,0
190200.0,6152.049805,206.6374207,0,0,0
190350.0,6152.049805,206.6374207,0,0,0
190500.0,6152.049805,206.6374207,0,0,0
190650.0,6152.049805,206.6374207,0,0,0
190800.0,6152.049805,206.6374207,0,0,0
190950.0,6152.049805,206.6374207,0,0,0
191100.0,6152.049805,206.6374207,0,0,0
191250.0,6152.049805,206.6374207,0,0,0
191400.0,6152.049805,206.6374207,0,0,0
191550.0,6152.049805,206.6374207,0,0,0
191700.0,6152.049805,206.6374207,0,0,0
191850.0,6152.049805,206.6374207,0,0,0
192000.0,6152.049805,206.6374207,0,0,0
192150.0,6152.049805,206.6374207,0,0,0
192300.0,6152.049805,206.6374207,0,0,0
192450.0,6152.049805,206.6374207,0,0,0
192600.0,6152.049805,206.6374207,0,0,0
192750.0,6152.049805,206.6374207,0,0,0
192900.0,6152.049805,206.6374207,0,0,0
193050.0,6152.049805,206.6374207,0,0,0
193200.0,6152.049805,206.6374207,0,0,0
193350.0,6152.049805,206.6374207,0,0,0
193500.0,6152.049805,206.6374207,0,0,0
193650.0,6152.049805,206.6374207,0,0,0
193800.0,6152.049805,206.6374207,0,0,0
193950.0,6152.049805,206.6374207,0,0,0
194100.0,6152.049805,206.6374207,0,0,0
194250.0,6152.049805,206.6374207,0,0,0
194400.0,6152.049805,206.6374207,0,0,0
194550.0,6152.049805,206.6374207,0,0,0
194700.0,6152.049805,206.6374207,0,0,0
194850.0,6152.049805,206.6374207,0,0,0
195000.0,6152.049805,206.6374207,0,0,0
195150.0,6152.049805,206.6374207,0,0,0
195300.0,6152.049805,206.6374207,0,0,0
195450.0,6152.049805,206.6374207,0,0,0
195600.0,6152.049805,206.6374207,0,0,0
195750.0,6152.049805,206.6374207,0,0,0
195900.0,6152.049805,206.6374207,0,0,0
196050.0,6152.049805,206.6374207,0,0,0
196200.0,6152.049805,206.6374207,0,0,0
196350.0,6152.049805,206.6374207,0,0,0
196500.0,6152.049805,206.6374207,0,0,0
196650.0,6152.049805,206.6374207,0,0,0
196800.0,6152.049805,206.6374207,0,0,0
196950.0,6152.049805,206.6374207,0,0,0
197100.0,6152.049805,206.6374207,0,0,0
197250.0,6152.049805,206.6374207,0,0,0
197400.0,6152.049805,206.6374207,0,0,0
197550.0,6152.049805,206.6374207,0,0,0
197700.0,6152.049805,206.6374207,0,0,0
197850.0,6152.049805,206.6374207,0,0,0
198000.0,6152.049805,206.6374207,0,0,0
198150.0,6152.049805,206.6374207,0,0,0
198300.0,6152.049805,206.6374207,0,0,0
198450.0,6152.049805,206.6374207,0,0,0
198600.0,6152.049805,206.6374207,0,0,0
198750.0,6152.049805,206.6374207,0,0,0
198900.0,6152.049805,206.6374207,0,0,0
199050.0,6152.049805,206.6374207,0,0,0
199200.0,6152.049805,206.6374207,0,0,0
199350.0,6152.049805,206.6374207,0,0,0
199500.0,6152.049805,206.6374207,0,0,0
199650.0,6152.049805,206.6374207,0,0,0
199800.0,6152.049805,206.6374207,0,0,0
199950.0,6152.049805,206.6374207,0,0,0
200100.0,6152.049805,206.6374207,0,0,0
200250.0,6152.049805,206.6374207,0,0,0
200400.0,6152.049805,206.6374207,0,0,0
200550.0,6152.049805,206.6374207,0,0,0
200700.0,6152.049805,206.6374207,0,0,0
200850.0,6152.049805,206.6374207,0,0,0
201000.0,6152.049805,206.6374207,0,0,0
201150.0,6152.049805,206.6374207,0,0,0
201300.0,6152.049805,206.6374207,0,0,0
201450.0,6152.049805,206.6374207,0,0,0
201600.0,6152.049805,206.6374207,0,0,0
201750.0,6152.049805,206.6374207,0,0,0
201900.0,6152.049805,206.6374207,0,0,0
202050.0,6152.049805,206.6374207,0,0,0
202200.0,6152.049805,206.6374207,0,0,0
202350.0,6152.049805,206.6374207,0,0,0
202500.0,6152.049805,206.6374207,0,0,0
202650.0,6152.049805,206.6374207,0,0,0
202800.0,6152.049805,206.6374207,0,0,0
202950.0,6152.049805,206.6374207,0,0,0
203100.0,6152.049805,206.6374207,0,0,0
203250.0,6152.049805,206.6374207,0,0,0
203400.0,6152.049805,206.6374207,0,0,0
203550.0,6152.049805,206.6374207,0,0,0
203700.0,6152.049805,206.6374207,0,0,0
203850.0,6152.049805,206.6374207,0,0,0
204000.0,6152.049805,206.6374207,0,0,0
204150.0,6152.049805,206.6374207,0,0,0
204300.0,6152.049805,206.6374207,0,0,0
204450.0,6152.049805,206.6374207,0,0,0
204600.0,6152.049805,206.6374207,0,0,0
204750.0,6152.049805,206.6374207,0,0,0
204900.0,6152.049805,206.6374207,0,0,0
205050.0,6152.049805,206.6374207,0,0,0
205200.0,6152.049805,206.6374207,0,0,0
205350.0,6152.049805,206.6374207,0,0,0
205500.0,6152.049805,206.6374207,0,0,0
205650.0,6152.049805,206.6374207,0,0,0
205800.0,6152.049805,206.6374207,0,0,0
205950.0,6152.049805,206.6374207,0,0,0
206100.0,6152.049805,206.6374207,0,0,0
206250.0,6152.049805,206.6374207,0,0,0
206400.0,6152.049805,206.6374207,0,0,0
206550.0,6152.049805,206.6374207,0,0,0
206700.0,6152.049805,206.6374207,0,0,0
206850.0,6152.049805,206.6374207,0,0,0
207000.0,6152.049805,206.6374207,0,0,0
207150.0,6152.049805,206.6374207,0,0,0
207300.0,6152.049805,206.6374207,0,0,0
207450.0,6152.049805,206.6374207,0,0,0
207600.0,6152.049805,206.6374207,0,0,0
207750.0,6152.049805,206.6374207,0,0,0
207900.0,6152.049805,206.6374207,0,0,0
208050.0,6152.049805,206.6374207,0,0,0
208200.0,6152.049805,206.6374207,0,0,0
208350.0,6152.049805,206.6374207,0,0,0
208500.0,6152.049805,206.6374207,0,0,0
208650.0,6152.049805,206.6374207,0,0,0
208800.0,6152.049805,206.6374207,0,0,0
208950.0,6152.049805,206.6374207,0,0,0
209100.0,6152.049805,206.6374207,0,0,0
209250.0,6152.049805,206.6374207,0,0,0
209400.0,6152.049805,206.6374207,0,0,0
209550.0,6152.049805,206.6374207,0,0,0
209700.0,6152.049805,206.6374207,0,0,0
209850.0,6152.049805,206.6374207,0,0,0
210000.0,6152.049805,206.6374207,0,0,0
210150.0,6152.049805,206.6374207,0,0,0
210300.0,6152.049805,206.6374207,0,0,0
210450.0,6152.049805,206.6374207,0,0,0
210600.0,6152.049805,206.6374207,0,0,0
210750.0,6152.049805,206.6374207,0,0,0
210900.0,6152.049805,206.6374207,0,0,0
211050.0,6152.049805,206.6374207,0,0,0
211200.0,6152.049805,206.6374207,0,0,0
211350.0,6152.049805,206.6374207,0,0,0
211500.0,6152.049805,206.6374207,0,0,0
211650.0,6152.049805,206.6374207,0,0,0
211800.0,6152.049805,206.6374207,0,0,0
211950.0,6152.049805,206.6374207,0,0,0
212100.0,6152.049805,206.6374207,0,0,0
212250.0,6152.049805,206.6374207,0,0,0
212400.0,6152.049805,206.6374207,0,0,0
212550.0,6152.049805,206.6374207,0,0,0
212700.0,6152.049805,206.6374207,0,0,0
212850.0,6152.049805,206.6374207,0,0,0
213000.0,6152.049805,206.6374207,0,0,0
213150.0,6152.049805,206.6374207,0,0,0
213300.0,6152.049805,206.6374207,0,0,0
213450.0,6152.049805,206.6374207,0,0,0
213600.0,6152.049805,206.6374207,0,0,0
213750.0,6152.049805,206.6374207,0,0,0
213900.0,6152.049805,206.6374207,0,0,0
214050.0,6152.049805,206.6374207,0,0,0
214200.0,6152.049805,206.6374207,0,0,0
214350.0,6152.049805,206.6374207,0,0,0
214500.0,6152.049805,206.6374207,0,0,0
214650.0,6152.049805,206.6374207,0,0,0
214800.0,6152.049805,206.6374207,0,0,0
214950.0,6152.049805,206.6374207,0,0,0
215100.0,6152.049805,206.6374207,0,0,0
215250.0,6152.049805,206.6374207,0,0,0
215400.0,6152.049805,206.6374207,0,0,0
215550.0,6152.049805,206.6374207,0,0,0
215700.0,6152.049805,206.6374207,0,0,0
215850.0,6152.049805,206.6374207,0,0,0
216000.0,6152.049805,206.6374207,0,0,0
216150.0,6152.049805,206.6374207,0,0,0
216300.0,6152.049805,206.6374207,0,0,0
216450.0,6152.049805,206.6374207,0,0,0
216600.0,6152.049805,206.6374207,0,0,0
216750.0,6152.049805,206.6374207,0,0,0
216900.0,6152.049805,206.6374207,0,0,0
217050.0,6152.049805,206.6374207,0,0,0
217200.0,6152.049805,206.6374207,0,0,0
217350.0,6152.049805,206.6374207,0,0,0
217500.0,6152.049805,206.6374207,0,0,0
